big_question_id,big_question_name,section_id,section_name,discipline,thinker_slug,thinker_name_zh,thinker_name_en,birth_year,birth_year_num,death_year,death_year_num,nationality,is_anonymous,year_estimated,book_title_zh,book_title_en,is_coauthored,book_order,is_minimum_list,wikipedia_url
5,如何理解社会,5.4,政治博弈,政治学、政治哲学,john-rawls,约翰·罗尔斯,John Rawls,1921,1921,2002,2002,美国,false,false,正义论,,false,1,false,https://zh.wikipedia.org/wiki/约翰·罗尔斯
5,如何理解社会,5.4,政治博弈,政治学、政治哲学,john-rawls,约翰·罗尔斯,John Rawls,1921,1921,2002,2002,美国,false,false,政治哲学史讲义,,false,2,false,https://zh.wikipedia.org/wiki/约翰·罗尔斯
5,如何理解社会,5.4,政治博弈,政治学、政治哲学,john-rawls,约翰·罗尔斯,John Rawls,1921,1921,2002,2002,美国,false,false,政治自由主义,,false,3,false,https://zh.wikipedia.org/wiki/约翰·罗尔斯
5,如何理解社会,5.4,政治博弈,政治学、政治哲学,robert-nozick,罗伯特·诺齐克,Robert Nozick,1938,1938,2002,2002,美国,false,false,无政府、国家与乌托邦,,false,1,false,https://zh.wikipedia.org/wiki/罗伯特·诺齐克
5,如何理解社会,5.4,政治博弈,政治学、政治哲学,michael-j-sandel,迈克尔·桑德尔,Michael J. Sandel,1953,1953,,,美国,false,false,公正,,false,1,false,https://zh.wikipedia.org/wiki/迈克尔·桑德尔
5,如何理解社会,5.4,政治博弈,政治学、政治哲学,michael-j-sandel,迈克尔·桑德尔,Michael J. Sandel,1953,1953,,,美国,false,false,自由主义与正义的局限,,false,2,false,https://zh.wikipedia.org/wiki/迈克尔·桑德尔
5,如何理解社会,5.4,政治博弈,政治学、政治哲学,michael-j-sandel,迈克尔·桑德尔,Michael J. Sandel,1953,1953,,,美国,false,false,金钱不能买什么,,false,3,false,https://zh.wikipedia.org/wiki/迈克尔·桑德尔
5,如何理解社会,5.4,政治博弈,政治学、政治哲学,hannah-arendt,汉娜·阿伦特,Hannah Arendt,1906,1906,1975,1975,德国,false,false,人的境况,,false,1,false,https://zh.wikipedia.org/wiki/汉娜·阿伦特
5,如何理解社会,5.4,政治博弈,政治学、政治哲学,hannah-arendt,汉娜·阿伦特,Hannah Arendt,1906,1906,1975,1975,德国,false,false,艾希曼在耶路撒冷,,false,2,false,https://zh.wikipedia.org/wiki/汉娜·阿伦特
5,如何理解社会,5.4,政治博弈,政治学、政治哲学,hannah-arendt,汉娜·阿伦特,Hannah Arendt,1906,1906,1975,1975,德国,false,false,极权主义的起源,,false,3,false,https://zh.wikipedia.org/wiki/汉娜·阿伦特
5,如何理解社会,5.4,政治博弈,政治学、政治哲学,benedict-anderson,本尼迪克特·安德森,Benedict Anderson,1936,1936,2015,2015,美国,false,false,想象的共同体,,false,1,false,https://zh.wikipedia.org/wiki/本尼迪克特·安德森
5,如何理解社会,5.4,政治博弈,政治学、政治哲学,benedict-anderson,本尼迪克特·安德森,Benedict Anderson,1936,1936,2015,2015,美国,false,false,比较的幽灵,,false,2,false,https://zh.wikipedia.org/wiki/本尼迪克特·安德森
5,如何理解社会,5.4,政治博弈,政治学、政治哲学,benedict-anderson,本尼迪克特·安德森,Benedict Anderson,1936,1936,2015,2015,美国,false,false,全球化时代,,false,3,false,https://zh.wikipedia.org/wiki/本尼迪克特·安德森
5,如何理解社会,5.4,政治博弈,政治学、政治哲学,samuel-p-huntington,塞缪尔·亨廷顿,Samuel P. Huntington,1927,1927,2008,2008,美国,false,false,变化社会中的政治秩序,,false,1,false,https://zh.wikipedia.org/wiki/塞缪尔·P·亨廷顿
5,如何理解社会,5.4,政治博弈,政治学、政治哲学,robert-d-putnam,罗伯特·帕特南,Robert D. Putnam,1941,1941,,,美国,false,false,独自打保龄,,false,1,false,https://zh.wikipedia.org/wiki/罗伯特·帕特南
5,如何理解社会,5.4,政治博弈,政治学、政治哲学,robert-d-putnam,罗伯特·帕特南,Robert D. Putnam,1941,1941,,,美国,false,false,我们的孩子,,false,2,false,https://zh.wikipedia.org/wiki/罗伯特·帕特南
5,如何理解社会,5.4,政治博弈,政治学、政治哲学,francis-fukuyama,弗朗西斯·福山,Francis Fukuyama,1952,1952,,,美国,false,false,信任,,false,1,false,https://zh.wikipedia.org/wiki/弗朗西斯·福山
5,如何理解社会,5.4,政治博弈,政治学、政治哲学,francis-fukuyama,弗朗西斯·福山,Francis Fukuyama,1952,1952,,,美国,false,false,政治秩序的起源,,false,2,false,https://zh.wikipedia.org/wiki/弗朗西斯·福山
5,如何理解社会,5.4,政治博弈,政治学、政治哲学,francis-fukuyama,弗朗西斯·福山,Francis Fukuyama,1952,1952,,,美国,false,false,历史的终结与最后的人,,false,3,false,https://zh.wikipedia.org/wiki/弗朗西斯·福山
5,如何理解社会,5.5,人类的多样性,人类学,marcel-mauss,马塞尔·莫斯,Marcel Mauss,1872,1872,1950,1950,法国,false,false,礼物,,false,1,false,https://zh.wikipedia.org/wiki/马塞尔·莫斯
5,如何理解社会,5.5,人类的多样性,人类学,marcel-mauss,马塞尔·莫斯,Marcel Mauss,1872,1872,1950,1950,法国,false,false,巫术的一般理论,,false,2,false,https://zh.wikipedia.org/wiki/马塞尔·莫斯
5,如何理解社会,5.5,人类的多样性,人类学,ruth-benedict,鲁思·本尼迪克特,Ruth Benedict,1887,1887,1948,1948,美国,false,false,菊与刀,,false,1,true,https://zh.wikipedia.org/wiki/鲁思·本尼迪克特
5,如何理解社会,5.5,人类的多样性,人类学,ruth-benedict,鲁思·本尼迪克特,Ruth Benedict,1887,1887,1948,1948,美国,false,false,文化模式,,false,2,false,https://zh.wikipedia.org/wiki/鲁思·本尼迪克特
5,如何理解社会,5.5,人类的多样性,人类学,margaret-mead,玛格丽特·米德,Margaret Mead,1901,1901,1978,1978,美国,false,false,萨摩亚人的成年,,false,1,false,https://zh.wikipedia.org/wiki/玛格丽特·米德
5,如何理解社会,5.5,人类的多样性,人类学,margaret-mead,玛格丽特·米德,Margaret Mead,1901,1901,1978,1978,美国,false,false,三个原始部落的性别与气质,,false,2,false,https://zh.wikipedia.org/wiki/玛格丽特·米德
5,如何理解社会,5.5,人类的多样性,人类学,margaret-mead,玛格丽特·米德,Margaret Mead,1901,1901,1978,1978,美国,false,false,代沟,,false,3,false,https://zh.wikipedia.org/wiki/玛格丽特·米德
5,如何理解社会,5.5,人类的多样性,人类学,claude-levi-strauss,克洛德·列维-斯特劳斯,Claude Lévi-Strauss,1908,1908,2009,2009,法国,false,false,忧郁的热带,,false,1,false,https://en.wikipedia.org/wiki/Claude_Lévi-Strauss
5,如何理解社会,5.5,人类的多样性,人类学,claude-levi-strauss,克洛德·列维-斯特劳斯,Claude Lévi-Strauss,1908,1908,2009,2009,法国,false,false,野性的思维,,false,2,false,https://en.wikipedia.org/wiki/Claude_Lévi-Strauss
5,如何理解社会,5.5,人类的多样性,人类学,claude-levi-strauss,克洛德·列维-斯特劳斯,Claude Lévi-Strauss,1908,1908,2009,2009,法国,false,false,结构人类学,,false,3,false,https://en.wikipedia.org/wiki/Claude_Lévi-Strauss
5,如何理解社会,5.5,人类的多样性,人类学,fei-xiao-tong,费孝通,,1910,1910,2005,2005,中国,false,false,江村经济,,false,1,false,https://zh.wikipedia.org/wiki/费孝通
5,如何理解社会,5.5,人类的多样性,人类学,fei-xiao-tong,费孝通,,1910,1910,2005,2005,中国,false,false,乡土中国,,false,2,false,https://zh.wikipedia.org/wiki/费孝通
5,如何理解社会,5.5,人类的多样性,人类学,fei-xiao-tong,费孝通,,1910,1910,2005,2005,中国,false,false,生育制度,,false,3,false,https://zh.wikipedia.org/wiki/费孝通
5,如何理解社会,5.5,人类的多样性,人类学,mary-douglas,玛丽·道格拉斯,Mary Douglas,1921,1921,2007,2007,英国,false,false,自然象征,Natural Symbols,false,1,false,https://zh.wikipedia.org/wiki/玛丽·道格拉斯
5,如何理解社会,5.5,人类的多样性,人类学,mary-douglas,玛丽·道格拉斯,Mary Douglas,1921,1921,2007,2007,英国,false,false,洁净与危险,,false,2,false,https://zh.wikipedia.org/wiki/玛丽·道格拉斯
5,如何理解社会,5.5,人类的多样性,人类学,mary-douglas,玛丽·道格拉斯,Mary Douglas,1921,1921,2007,2007,英国,false,false,作为文学的《利未记》,,false,3,false,https://zh.wikipedia.org/wiki/玛丽·道格拉斯
5,如何理解社会,5.5,人类的多样性,人类学,mary-douglas,玛丽·道格拉斯,Mary Douglas,1921,1921,2007,2007,英国,false,false,风险的接受,,false,4,false,https://zh.wikipedia.org/wiki/玛丽·道格拉斯
5,如何理解社会,5.5,人类的多样性,人类学,clifford-geertz,克利福德·格尔茨,Clifford Geertz,1926,1926,2006,2006,美国,false,false,文化的解释,,false,1,false,https://zh.wikipedia.org/wiki/克利福德·格尔茨
5,如何理解社会,5.5,人类的多样性,人类学,clifford-geertz,克利福德·格尔茨,Clifford Geertz,1926,1926,2006,2006,美国,false,false,地方知识,,false,2,false,https://zh.wikipedia.org/wiki/克利福德·格尔茨
5,如何理解社会,5.5,人类的多样性,人类学,clifford-geertz,克利福德·格尔茨,Clifford Geertz,1926,1926,2006,2006,美国,false,false,爪哇的宗教,The Religion of Java,false,3,false,https://zh.wikipedia.org/wiki/克利福德·格尔茨
6,如何理解组织,6.1,总论,组织与管理：源头,frederick-winslow-taylor,弗雷德里克·泰勒,Frederick Winslow Taylor,1856,1856,1915,1915,美国,false,false,科学管理原理,,false,1,false,https://zh.wikipedia.org/wiki/弗雷德里克·温斯洛·泰勒
6,如何理解组织,6.1,总论,组织与管理：源头,henri-fayol,亨利·法约尔,Henri Fayol,1841,1841,1925,1925,法国,false,false,工业管理与一般管理,,false,1,false,https://zh.wikipedia.org/wiki/亨利·法约尔
6,如何理解组织,6.1,总论,关键思想家,harold-d-koontz,哈罗德·孔茨,Harold D. Koontz,1909,1909,1984,1984,美国,false,false,管理学,Principles of Management,true,1,false,https://en.wikipedia.org/wiki/Harold_Koontz
6,如何理解组织,6.1,总论,关键思想家,harold-d-koontz,哈罗德·孔茨,Harold D. Koontz,1909,1909,1984,1984,美国,false,false,管理学精要,,true,2,false,https://en.wikipedia.org/wiki/Harold_Koontz
6,如何理解组织,6.1,总论,关键思想家,peter-drucker,彼得·德鲁克,Peter F. Drucker,1909,1909,2005,2005,美国,false,false,卓有成效的管理者,,false,1,true,https://zh.wikipedia.org/wiki/彼得·德鲁克
6,如何理解组织,6.1,总论,关键思想家,peter-drucker,彼得·德鲁克,Peter F. Drucker,1909,1909,2005,2005,美国,false,false,管理的实践,,false,2,false,https://zh.wikipedia.org/wiki/彼得·德鲁克
6,如何理解组织,6.1,总论,关键思想家,peter-drucker,彼得·德鲁克,Peter F. Drucker,1909,1909,2005,2005,美国,false,false,管理,,false,3,false,https://zh.wikipedia.org/wiki/彼得·德鲁克
6,如何理解组织,6.1,总论,关键思想家,peter-drucker,彼得·德鲁克,Peter F. Drucker,1909,1909,2005,2005,美国,false,false,创新与企业家精神,,false,4,false,https://zh.wikipedia.org/wiki/彼得·德鲁克
6,如何理解组织,6.1,总论,关键思想家,herbert-simon,赫伯特·西蒙,Herbert A. Simon,1916,1916,2001,2001,美国,false,false,管理行为,,false,1,false,https://zh.wikipedia.org/wiki/司马贺
6,如何理解组织,6.1,总论,关键思想家,herbert-simon,赫伯特·西蒙,Herbert A. Simon,1916,1916,2001,2001,美国,false,false,组织,,true,2,false,https://zh.wikipedia.org/wiki/司马贺
6,如何理解组织,6.1,总论,关键思想家,herbert-simon,赫伯特·西蒙,Herbert A. Simon,1916,1916,2001,2001,美国,false,false,管理决策新科学,,false,3,false,https://zh.wikipedia.org/wiki/司马贺
6,如何理解组织,6.1,总论,关键思想家,james-g-march,詹姆斯·马奇,James G. March,1928,1928,2018,2018,美国,false,false,决策是如何产生的,,false,1,false,https://zh.wikipedia.org/wiki/詹姆斯·马奇
6,如何理解组织,6.1,总论,关键思想家,james-g-march,詹姆斯·马奇,James G. March,1928,1928,2018,2018,美国,false,false,组织,,true,2,false,https://zh.wikipedia.org/wiki/詹姆斯·马奇
6,如何理解组织,6.1,总论,关键思想家,james-g-march,詹姆斯·马奇,James G. March,1928,1928,2018,2018,美国,false,false,经验的疆界,,false,3,false,https://zh.wikipedia.org/wiki/詹姆斯·马奇
6,如何理解组织,6.1,总论,关键思想家,james-g-march,詹姆斯·马奇,James G. March,1928,1928,2018,2018,美国,false,false,马奇论管理,,false,4,false,https://zh.wikipedia.org/wiki/詹姆斯·马奇
6,如何理解组织,6.1,总论,关键思想家,james-g-march,詹姆斯·马奇,James G. March,1928,1928,2018,2018,美国,false,false,论领导力,,false,5,false,https://zh.wikipedia.org/wiki/詹姆斯·马奇
6,如何理解组织,6.1,总论,关键思想家,henry-mintzberg,亨利·明茨伯格,Henry Mintzberg,1939,1939,,,加拿大,false,false,卓有成效的组织,,false,1,false,https://zh.wikipedia.org/wiki/亨利·明茨伯格
6,如何理解组织,6.1,总论,关键思想家,henry-mintzberg,亨利·明茨伯格,Henry Mintzberg,1939,1939,,,加拿大,false,false,战略历程,,false,2,false,https://zh.wikipedia.org/wiki/亨利·明茨伯格
6,如何理解组织,6.1,总论,关键思想家,henry-mintzberg,亨利·明茨伯格,Henry Mintzberg,1939,1939,,,加拿大,false,false,管理工作的本质,,false,3,false,https://zh.wikipedia.org/wiki/亨利·明茨伯格
6,如何理解组织,6.2,组织中的人,招聘,david-mcclelland,大卫·麦克利兰,David C. McClelland,1917,1917,1998,1998,美国,false,false,成就社会,The Achieving Society,false,1,true,https://en.wikipedia.org/wiki/David_McClelland
6,如何理解组织,6.2,组织中的人,招聘,david-mcclelland,大卫·麦克利兰,David C. McClelland,1917,1917,1998,1998,美国,false,false,才能评鉴法,,false,2,false,https://en.wikipedia.org/wiki/David_McClelland
6,如何理解组织,6.2,组织中的人,招聘,robert-hogan,罗伯特·霍根,Robert Hogan,1937,1937,,,美国,false,false,领导人格与组织命运,,false,1,false,https://en.wikipedia.org/wiki/Robert_Hogan_(psychologist)
6,如何理解组织,6.2,组织中的人,培训,chris-argyris,克里斯·阿吉里斯,Chris Argyris,1923,1923,2013,2013,美国,false,false,组织学习,,false,1,false,https://en.wikipedia.org/wiki/Chris_Argyris
6,如何理解组织,6.2,组织中的人,培训,chris-argyris,克里斯·阿吉里斯,Chris Argyris,1923,1923,2013,2013,美国,false,false,克服组织防卫,,false,2,false,https://en.wikipedia.org/wiki/Chris_Argyris
6,如何理解组织,6.2,组织中的人,培训,elaine-biech,伊莱恩·碧柯,Elaine Biech,1947,1947,,,美国,false,false,培训的艺术与科学,The Art and Science of Training,false,1,false,https://en.wikipedia.org/wiki/Elaine_Biech
6,如何理解组织,6.2,组织中的人,培训,elaine-biech,伊莱恩·碧柯,Elaine Biech,1947,1947,,,美国,false,false,ATD培训与人才发展手册,ATD's Handbook for Training and Talent Development,false,2,false,https://en.wikipedia.org/wiki/Elaine_Biech
6,如何理解组织,6.2,组织中的人,绩效,frederick-herzberg,弗雷德里克·赫茨伯格,Frederick Herzberg,1923,1923,2000,2000,美国,false,false,赫茨伯格的双因素理论,,false,1,false,https://zh.wikipedia.org/wiki/弗雷德里克·赫茨伯格
6,如何理解组织,6.2,组织中的人,绩效,robert-s-kaplan,罗伯特·卡普兰,Robert S. Kaplan,1940,1940,,,美国,false,false,平衡计分卡,,true,1,false,https://en.wikipedia.org/wiki/Robert_S._Kaplan
6,如何理解组织,6.2,组织中的人,绩效,robert-s-kaplan,罗伯特·卡普兰,Robert S. Kaplan,1940,1940,,,美国,false,false,战略地图,,false,2,false,https://en.wikipedia.org/wiki/Robert_S._Kaplan
6,如何理解组织,6.2,组织中的人,绩效,robert-s-kaplan,罗伯特·卡普兰,Robert S. Kaplan,1940,1940,,,美国,false,false,组织协同,,true,3,false,https://en.wikipedia.org/wiki/Robert_S._Kaplan
6,如何理解组织,6.2,组织中的人,文化,edgar-h-schein,埃德加·沙因,Edgar H. Schein,1928,1928,,,美国,false,false,组织文化与领导力,,false,1,false,https://en.wikipedia.org/wiki/Edgar_Schein
6,如何理解组织,6.2,组织中的人,文化,edgar-h-schein,埃德加·沙因,Edgar H. Schein,1928,1928,,,美国,false,false,企业文化生存与变革指南,,false,2,false,https://en.wikipedia.org/wiki/Edgar_Schein
6,如何理解组织,6.2,组织中的人,文化,geert-hofstede,吉尔特·霍夫斯泰德,Geert Hofstede,1928,1928,2020,2020,荷兰,false,false,文化与组织,,false,1,false,https://zh.wikipedia.org/wiki/吉尔特·霍夫斯泰德
6,如何理解组织,6.2,组织中的人,文化,geert-hofstede,吉尔特·霍夫斯泰德,Geert Hofstede,1928,1928,2020,2020,荷兰,false,false,文化的后果,Culture's Consequences,false,2,false,https://zh.wikipedia.org/wiki/吉尔特·霍夫斯泰德
6,如何理解组织,6.2,组织中的人,其他,christina-maslach,克里斯蒂娜·马斯拉奇,Christina Maslach,1946,1946,,,美国,false,false,倦怠的真相,The Truth About Burnout,false,1,false,https://en.wikipedia.org/wiki/Christina_Maslach
6,如何理解组织,6.2,组织中的人,其他,christina-maslach,克里斯蒂娜·马斯拉奇,Christina Maslach,1946,1946,,,美国,false,false,倦怠的挑战,The Burnout Challenge,true,2,false,https://en.wikipedia.org/wiki/Christina_Maslach
6,如何理解组织,6.3,组织中的钱,会计学,robert-hiester-montgomery,罗伯特·蒙哥马利,Robert Hiester Montgomery,1872,1872,1953,1953,美国,false,false,蒙哥马利审计学,,false,1,false,https://en.wikipedia.org/wiki/Robert_Hiester_Montgomery
6,如何理解组织,6.3,组织中的钱,会计学,robert-n-anthony,罗伯特·安东尼,Robert N. Anthony,1916,1916,2006,2006,美国,false,false,会计学基础,,false,1,false,https://en.wikipedia.org/wiki/Robert_N._Anthony
6,如何理解组织,6.3,组织中的钱,会计学,robert-n-anthony,罗伯特·安东尼,Robert N. Anthony,1916,1916,2006,2006,美国,false,false,管理控制系统,,false,2,false,https://en.wikipedia.org/wiki/Robert_N._Anthony
6,如何理解组织,6.3,组织中的钱,会计学,charles-t-horngren,查尔斯·亨格瑞,Charles T. Horngren,1926,1926,2011,2011,美国,false,false,成本与管理会计,,false,1,false,https://en.wikipedia.org/wiki/Charles_T._Horngren
6,如何理解组织,6.3,组织中的钱,会计学,charles-t-horngren,查尔斯·亨格瑞,Charles T. Horngren,1926,1926,2011,2011,美国,false,false,财务会计教程,,false,2,false,https://en.wikipedia.org/wiki/Charles_T._Horngren
6,如何理解组织,6.3,组织中的钱,会计学,robert-s-kaplan,罗伯特·卡普兰,Robert S. Kaplan,1940,1940,,,美国,false,false,管理会计兴衰史,,true,1,false,https://en.wikipedia.org/wiki/Robert_S._Kaplan
6,如何理解组织,6.3,组织中的钱,会计学,stephen-a-ross,斯蒂芬·罗斯,Stephen A. Ross,1944,1944,2017,2017,美国,false,false,公司理财,,true,1,false,https://en.wikipedia.org/wiki/Stephen_Ross_(economist)
6,如何理解组织,6.3,组织中的钱,金融学,benjamin-graham,本杰明·格雷厄姆,Benjamin Graham,1894,1894,1976,1976,美国,false,false,聪明的投资者,,false,1,true,https://zh.wikipedia.org/wiki/本杰明·格雷厄姆
6,如何理解组织,6.3,组织中的钱,金融学,benjamin-graham,本杰明·格雷厄姆,Benjamin Graham,1894,1894,1976,1976,美国,false,false,证券分析,,true,2,false,https://zh.wikipedia.org/wiki/本杰明·格雷厄姆
6,如何理解组织,6.3,组织中的钱,金融学,paul-wilmott,保罗·威尔莫特,Paul Wilmott,1959,1959,,,英国,false,false,金融方程式,,true,1,false,https://en.wikipedia.org/wiki/Paul_Wilmott
6,如何理解组织,6.3,组织中的钱,金融学,paul-wilmott,保罗·威尔莫特,Paul Wilmott,1959,1959,,,英国,false,false,量化金融常见问题解答,,false,2,false,https://en.wikipedia.org/wiki/Paul_Wilmott
6,如何理解组织,6.3,组织中的钱,金融学,paul-wilmott,保罗·威尔莫特,Paul Wilmott,1959,1959,,,英国,false,false,数量金融,,false,3,false,https://en.wikipedia.org/wiki/Paul_Wilmott
6,如何理解组织,6.4,组织中的事,项目管理,frederick-p-brooks-jr,弗雷德里克·布鲁克斯,Frederick P. Brooks Jr,1931,1931,,,美国,false,false,人月神话,,false,1,false,https://zh.wikipedia.org/wiki/弗雷德里克·布鲁克斯
6,如何理解组织,6.4,组织中的事,项目管理,frederick-p-brooks-jr,弗雷德里克·布鲁克斯,Frederick P. Brooks Jr,1931,1931,,,美国,false,false,设计原本,,false,2,false,https://zh.wikipedia.org/wiki/弗雷德里克·布鲁克斯
6,如何理解组织,6.4,组织中的事,提供产品与服务,adrian-j-slywotzky,亚德里安·斯莱沃斯基,Adrian J. Slywotzky,1951,1951,,,美国,false,false,利润模式,,false,1,false,https://en.wikipedia.org/wiki/Adrian_Slywotzky
6,如何理解组织,6.4,组织中的事,提供产品与服务,adrian-j-slywotzky,亚德里安·斯莱沃斯基,Adrian J. Slywotzky,1951,1951,,,美国,false,false,发现利润模式,,false,2,false,https://en.wikipedia.org/wiki/Adrian_Slywotzky
6,如何理解组织,6.4,组织中的事,推广产品与服务,robert-beno-cialdini,罗伯特·西奥迪尼,Robert Beno Cialdini,1945,1945,,,美国,false,false,影响力,,false,1,false,https://zh.wikipedia.org/wiki/罗伯特·西奥迪尼
6,如何理解组织,6.4,组织中的事,推广产品与服务,jack-trout,杰克·特劳特,Jack Trout,1935,1935,2017,2017,美国,false,false,定位,,true,1,false,https://zh.wikipedia.org/wiki/杰克·特劳特
6,如何理解组织,6.4,组织中的事,推广产品与服务,jack-trout,杰克·特劳特,Jack Trout,1935,1935,2017,2017,美国,false,false,营销战,,true,2,false,https://zh.wikipedia.org/wiki/杰克·特劳特
6,如何理解组织,6.4,组织中的事,推广产品与服务,philip-kotler,菲利普·科特勒,Philip Kotler,1931,1931,,,美国,false,false,营销管理,,false,1,true,https://zh.wikipedia.org/wiki/菲利普·科特勒
6,如何理解组织,6.4,组织中的事,推广产品与服务,j-scott-armstrong,斯科特·阿姆斯特朗,J. Scott Armstrong,1937,1937,2023,2023,美国,false,false,广告说服力,,false,1,false,https://en.wikipedia.org/wiki/J._Scott_Armstrong
6,如何理解组织,6.4,组织中的事,推广产品与服务,walter-lippmann,沃尔特·李普曼,Walter Lippmann,1889,1889,1974,1974,美国,false,false,公众舆论,,false,1,false,https://zh.wikipedia.org/wiki/沃尔特·李普曼
6,如何理解组织,6.4,组织中的事,推广产品与服务,walter-lippmann,沃尔特·李普曼,Walter Lippmann,1889,1889,1974,1974,美国,false,false,幻影公众,,false,2,false,https://zh.wikipedia.org/wiki/沃尔特·李普曼
6,如何理解组织,6.5,创建组织,创业学,peter-thiel,彼得·蒂尔,Peter Thiel,1967,1967,,,美国,false,false,从0到1,,false,1,false,https://zh.wikipedia.org/wiki/彼得·蒂尔
6,如何理解组织,6.5,创建组织,创业学,ohmae-kenichi,大前研一,Ohmae Kenichi,1943,1943,,,日本,false,false,企业参谋,,false,1,false,https://zh.wikipedia.org/wiki/大前研一
6,如何理解组织,6.5,创建组织,创业学,ohmae-kenichi,大前研一,Ohmae Kenichi,1943,1943,,,日本,false,false,思考的技术,,false,2,false,https://zh.wikipedia.org/wiki/大前研一
6,如何理解组织,6.5,创建组织,创业学,ohmae-kenichi,大前研一,Ohmae Kenichi,1943,1943,,,日本,false,false,无国界的世界,,false,3,false,https://zh.wikipedia.org/wiki/大前研一
6,如何理解组织,6.5,创建组织,创业学,steve-blank,史蒂夫·布兰克,Steve Blank,1953,1953,,,美国,false,false,四步创业法,,false,1,false,https://en.wikipedia.org/wiki/Steve_Blank
6,如何理解组织,6.5,创建组织,创业学,steve-blank,史蒂夫·布兰克,Steve Blank,1953,1953,,,美国,false,false,创业者手册,,true,2,false,https://en.wikipedia.org/wiki/Steve_Blank
6,如何理解组织,6.5,创建组织,创业学,steve-blank,史蒂夫·布兰克,Steve Blank,1953,1953,,,美国,false,false,创业成功范式,,true,3,false,https://en.wikipedia.org/wiki/Steve_Blank
6,如何理解组织,6.5,创建组织,专业服务,gerald-m-weinberg,杰拉尔德·温伯格,Gerald M. Weinberg,1933,1933,2018,2018,美国,false,false,咨询的奥秘,,false,1,false,https://en.wikipedia.org/wiki/Gerald_Weinberg
6,如何理解组织,6.5,创建组织,专业服务,gerald-m-weinberg,杰拉尔德·温伯格,Gerald M. Weinberg,1933,1933,2018,2018,美国,false,false,你的灯亮着吗,,true,2,false,https://en.wikipedia.org/wiki/Gerald_Weinberg
6,如何理解组织,6.5,创建组织,专业服务,gerald-m-weinberg,杰拉尔德·温伯格,Gerald M. Weinberg,1933,1933,2018,2018,美国,false,false,系统化思维导论,,false,3,false,https://en.wikipedia.org/wiki/Gerald_Weinberg
6,如何理解组织,6.5,创建组织,专业服务,david-h-maister,戴维·马斯特,David H. Maister,1947,1947,,,美国,false,false,专业服务公司的管理,,false,1,false,https://en.wikipedia.org/wiki/David_Maister
6,如何理解组织,6.5,创建组织,专业服务,david-h-maister,戴维·马斯特,David H. Maister,1947,1947,,,美国,false,false,值得信赖的顾问,,true,2,false,https://en.wikipedia.org/wiki/David_Maister
6,如何理解组织,6.5,创建组织,创始人（美国）,sam-walton,山姆·沃尔顿,Sam Walton,1918,1918,1992,1992,美国,false,false,富甲美国,,false,1,false,https://zh.wikipedia.org/wiki/山姆·沃尔顿
6,如何理解组织,6.5,创建组织,创始人（美国）,warren-buffett,沃伦·巴菲特,Warren Buffett,1930,1930,,,美国,false,false,巴菲特致股东的信,,false,1,true,https://zh.wikipedia.org/wiki/沃伦·巴菲特
6,如何理解组织,6.5,创建组织,创始人（美国）,george-soros,乔治·索罗斯,George Soros,1930,1930,,,美国,false,false,金融炼金术,,false,1,false,https://zh.wikipedia.org/wiki/乔治·索罗斯
6,如何理解组织,6.5,创建组织,创始人（美国）,george-soros,乔治·索罗斯,George Soros,1930,1930,,,美国,false,false,开放社会,,false,2,false,https://zh.wikipedia.org/wiki/乔治·索罗斯
6,如何理解组织,6.5,创建组织,创始人（美国）,george-soros,乔治·索罗斯,George Soros,1930,1930,,,美国,false,false,超越金融,,false,3,false,https://zh.wikipedia.org/wiki/乔治·索罗斯
6,如何理解组织,6.5,创建组织,创始人（美国）,marvin-bower,马文·鲍尔,Marvin Bower,1903,1903,2003,2003,美国,false,false,管理意志,The Will to Manage,false,1,false,https://en.wikipedia.org/wiki/Marvin_Bower
6,如何理解组织,6.5,创建组织,创始人（美国）,marvin-bower,马文·鲍尔,Marvin Bower,1903,1903,2003,2003,美国,false,false,领导意志,The Will to Lead,false,2,false,https://en.wikipedia.org/wiki/Marvin_Bower
6,如何理解组织,6.5,创建组织,创始人（欧洲）,ke-li-si-ting-·-di-ao,克里斯汀·迪奥,,1905,1905,1957,1957,法国,false,false,迪奥的时尚笔记,,false,1,false,https://zh.wikipedia.org/wiki/克里斯汀·迪奥
6,如何理解组织,6.5,创建组织,创始人（日本）,song-xia-xing-zhi-zhu,松下幸之助,,1894,1894,1989,1989,日本,false,false,自来水哲学,,false,1,false,https://zh.wikipedia.org/wiki/松下幸之助
6,如何理解组织,6.5,创建组织,创始人（日本）,song-xia-xing-zhi-zhu,松下幸之助,,1894,1894,1989,1989,日本,false,false,经营沉思录,,false,2,false,https://zh.wikipedia.org/wiki/松下幸之助
6,如何理解组织,6.5,创建组织,创始人（日本）,dao-sheng-he-fu,稻盛和夫,,1932,1932,2022,2022,日本,false,false,活法,,false,1,false,https://zh.wikipedia.org/wiki/稻盛和夫
6,如何理解组织,6.5,创建组织,创始人（日本）,dao-sheng-he-fu,稻盛和夫,,1932,1932,2022,2022,日本,false,false,稻盛和夫的实学,,false,2,false,https://zh.wikipedia.org/wiki/稻盛和夫
6,如何理解组织,6.5,创建组织,创始人（日本）,dao-sheng-he-fu,稻盛和夫,,1932,1932,2022,2022,日本,false,false,阿米巴经营,,false,3,false,https://zh.wikipedia.org/wiki/稻盛和夫
